SeniorCitizen,tenure_yeo_trim,MonthlyCharges_yeo_trim,TotalCharges_mode_yeo_trim
0,7.670188277,16.72724072,15.69216953
0,1.918881261,17.04740702,7.402671476
0,12.1901866,63.18725711,30.44953009
0,10.12737771,73.18645082,28.91865598
1,1.918881261,29.90353868,8.557989208
0,12.86393267,64.63317719,31.68318421
1,0.812271281,21.05377114,5.06922779
0,11.57992601,17.28723787,19.65923441
0,8.707660582,69.35129078,26.30852476
0,3.732277839,40.056089,13.67490175
0,5.48039866,16.88738032,12.42121772
0,12.38662351,43.64217575,27.56868147
1,4.797235578,24.41982005,13.86262389
0,11.57992601,16.36650763,18.9864681
0,1.918881261,16.32638992,6.847414594
1,9.884510807,44.31198306,24.25331612
0,4.019769102,62.64437554,16.46721554
0,1.918881261,17.24728336,7.727151832
0,6.837452733,54.60139153,21.23534029
0,9.508451863,80.88177066,28.70847019
0,12.57983865,21.40783707,22.51418644
0,11.15375786,79.67440049,30.69978413
0,10.71005189,61.95619915,28.39830497
0,0.812271281,44.08880145,7.011458186
0,12.95716928,68.05727447,32.60671692
0,9.508451863,17.36712626,17.90021192
0,12.95716928,89.08393536,34.92195921
0,3.098700364,17.04740702,9.047738529
0,2.743799084,16.76728627,8.502407525
0,10.48095561,55.36942764,27.09319041
0,0.812271281,72.22021079,8.563006141
0,12.1901866,51.88819421,28.48715358
0,5.896996055,17.08739619,13.32807452
0,9.508451863,62.24602975,26.4976987
0,9.635448939,29.09774918,20.86198642
1,10.82273494,61.95619915,28.29702083
0,9.635448939,62.42712053,27.13564387
0,0.812271281,40.50566301,6.766521433
0,1.417775541,17.40706019,6.317353327
0,12.57983865,61.95619915,31.00082081
0,7.181531261,20.77807656,15.78537383
0,12.76997601,60.28760774,31.06026552
0,1.918881261,24.73108418,8.662123
0,1.417775541,36.33177018,9.102683365
0,1.918881261,24.76997124,8.581351042
0,3.426487989,58.36062988,15.32770486
0,5.033832265,56.39219257,18.3334667
0,3.426487989,17.64652093,9.912592131
0,4.797235578,44.86955824,16.26479177
0,11.04455392,80.34928213,31.18561754
0,4.797235578,72.47081376,19.04568617
0,12.09071189,16.68718803,20.08478834
0,5.48039866,65.46343861,20.28866359
0,8.982489749,42.89701227,22.93666022
1,2.354360082,24.84773147,9.310285788
0,7.181531261,16.80732471,14.65221993
0,11.88914699,35.42457399,25.27806642
0,5.692092909,44.12600444,18.03134933
0,12.28881721,16.92739754,20.18892807
0,7.510676277,16.76728627,15.07782629
0,5.692092909,39.75615702,17.52939982
0,11.15375786,81.27208817,31.4805175
0,0.812271281,17.12737839,4.600328731
0,2.743799084,17.40706019,8.978460091
0,6.288664095,32.38736629,16.89729913
0,4.291737357,43.53046427,15.75430368
0,7.011477857,64.99426184,22.79830925
0,1.918881261,44.0143882,10.3390571
0,12.95716928,84.84916971,34.56608832
1,4.291737357,67.04949193,17.91152491
0,4.291737357,44.31198306,15.60437635
0,4.550327176,17.48690757,10.8902357
1,9.116820699,81.41398547,28.46440128
0,5.896996055,49.16394485,19.32208834
0,8.982489749,79.81651782,27.68447563
1,5.896996055,77.89624987,22.25531576
1,12.38662351,84.14178798,33.55052028
0,11.88914699,65.78809985,30.67705609
0,6.837452733,71.75462507,23.67188634
0,0.812271281,20.54154776,5.011675625
0,3.098700364,55.36942764,14.45586945
0,8.278574712,61.12234637,24.53274276
0,12.57983865,65.86022983,31.23572544
0,8.707660582,67.62551105,25.75420202
0,10.93422401,66.43704882,29.20166961
0,4.291737357,70.24880508,18.57681442
0,7.980002464,55.51562614,23.06030856
0,12.95716928,17.12737839,21.074828
0,10.36446345,17.08739619,18.50074215
0,7.181531261,58.46983475,22.51197854
0,12.28881721,20.85687439,21.66201818
0,2.354360082,77.21972461,14.07213833
1,4.797235578,77.57584796,19.95153594
0,0.812271281,63.47664538,8.135866681
0,8.566979552,53.68596702,23.71670011
0,8.707660582,80.2427514,27.57483612
0,5.261241353,17.36712626,12.70825363
0,2.354360082,61.63001355,13.0550004
0,5.033832265,17.04740702,11.52818053
0,12.28881721,61.81124431,30.35157744
0,7.011477857,45.53794279,20.91056085
0,11.26186749,46.57615046,26.25096283
0,10.59613826,72.9002618,29.67906249
0,11.78701308,78.39444855,32.0796629
0,12.67528347,17.3271855,20.99550159
0,9.508451863,65.78809985,26.97421599
0,12.48362455,54.38179902,29.6444947
1,8.846132431,73.36527462,27.21561084
0,6.288664095,77.29095952,22.70981271
0,5.033832265,17.72628719,12.41212441
0,9.635448939,68.38095695,27.59733637
0,2.354360082,28.79033561,9.778444569
0,7.181531261,44.0143882,20.43978209
0,2.743799084,40.88001416,11.71853172
0,2.743799084,50.56430546,13.73189692
0,0.812271281,54.30858623,7.640146996
0,12.95716928,62.39090565,31.40378623
0,7.181531261,39.64363762,20.02422095
0,9.760782001,65.39127466,27.43504662
0,2.354360082,17.08739619,8.194688711
0,12.57983865,88.80211532,34.59431793
0,8.566979552,17.12737839,15.85184225
1,0.812271281,54.67457378,7.661037108
0,8.278574712,79.07018043,26.24560048
0,2.354360082,60.75952619,12.89436078
1,12.67528347,83.68174071,34.09667534
1,9.249207563,72.86448201,27.6147553
0,1.918881261,62.24602975,11.91975867
0,10.48095561,61.99243373,28.08027692
0,5.48039866,21.17184259,13.94123896
0,7.347857226,16.96740771,15.38731621
1,0.812271281,61.12234637,8.013718273
0,10.48095561,36.25623757,23.49921407
0,0.812271281,17.28723787,4.620787904
0,0.812271281,16.40661803,4.506428748
0,9.116820699,62.28225118,26.12678633
1,12.38662351,81.83956161,33.33936811
0,7.510676277,38.55466909,19.8110063
0,12.09071189,55.55217109,29.23099992
0,4.291737357,24.53657915,12.14646596
0,1.417775541,55.51562614,10.05382919
1,6.095686027,46.94650337,18.84813105
0,12.1901866,21.44715037,22.11213735
1,4.019769102,65.46343861,17.27670617
0,7.826575027,17.24728336,15.45970185
0,0.812271281,59.015622,7.901533717
0,2.354360082,66.32892507,13.34097953
1,9.249207563,55.0769406,24.71531324
0,12.38662351,73.25798443,32.2501677
0,0.812271281,55.15007364,7.688029774
0,6.095686027,40.39330574,18.24070003
1,10.82273494,75.04456929,30.07655667
0,0,16.92739754,4.610576329
0,0.812271281,37.38797209,6.540594477
0,4.797235578,16.52690563,11.41532254
0,9.635448939,81.09468931,29.22088487
0,4.797235578,21.01440292,13.04076586
0,11.26186749,17.28723787,19.22695261
0,3.426487989,58.87011724,15.72308853
0,4.797235578,69.02796446,19.31671354
0,12.57983865,68.02130236,32.08603685
1,2.743799084,64.5248212,14.58429793
1,10.59613826,35.50024127,23.50416854
0,9.508451863,49.12705187,24.75651663
0,5.692092909,17.12737839,13.07325053
0,4.291737357,57.99649873,17.61597648
0,12.95716928,77.57584796,33.69766318
1,1.417775541,65.17474556,10.91243162
0,7.011477857,17.76616027,14.66727252
1,12.86393267,80.81078805,33.95406532
0,4.550327176,76.25754895,19.10583922
0,0.812271281,35.76497939,6.417676375
0,5.692092909,43.08339621,17.76473768
0,0.812271281,66.18473871,8.272432394
0,4.797235578,65.89629251,18.7836397
0,11.15375786,35.72716891,24.33683587
0,12.57983865,69.60268556,32.28557562
0,2.354360082,40.80516515,11.89063603
0,0.812271281,47.02054678,7.201568576
0,7.670188277,42.7478601,21.07743057
0,6.659184132,17.00741087,14.26476899
0,5.033832265,64.56094144,19.12597149
1,12.1901866,58.36062988,29.99917426
0,0.812271281,43.8283125,6.994137404
0,11.47492333,45.76056862,26.73166261
0,6.659184132,79.39010638,23.98103766
0,6.288664095,16.76728627,13.5840488
0,8.278574712,72.18440483,25.924648
0,10.93422401,68.92016281,29.60936489
0,10.24661915,72.43501748,29.15448639
1,4.550327176,44.34917153,15.86393551
0,11.04455392,39.19331307,24.70905946
0,4.550327176,16.44672115,10.79530986
1,11.47492333,80.10069323,31.71294156
1,1.417775541,58.94287311,10.32207132
1,1.417775541,43.79109005,8.895712028
0,12.86393267,16.96740771,20.75881071
0,0.812271281,16.56698702,4.527561336
0,12.57983865,21.05377114,21.77573538
0,12.95716928,65.46343861,31.89365703
0,1.417775541,16.48681701,6.432190792
1,0.812271281,73.11491176,8.604585255
0,9.635448939,62.1373556,26.8612853
0,12.95716928,21.44715037,22.68150525
0,3.098700364,58.97924842,14.49914952
0,2.354360082,57.70506589,13.16497633
0,4.797235578,73.7943132,19.5938194
0,11.57992601,53.79588154,28.29198338
0,3.426487989,17.56672777,10.26501761
0,12.28881721,44.0143882,27.65877876
0,0.812271281,55.40598007,7.702488215
0,11.36891302,17.00741087,19.48218555
0,2.354360082,16.24613253,7.818299558
0,11.57992601,35.72716891,24.46703661
0,11.99037249,82.01683394,33.15138765
0,7.510676277,48.75800375,21.58469102
0,11.99037249,69.9616983,31.20181209
0,11.57992601,76.07926458,31.60966332
0,12.57983865,70.67929391,32.46943853
0,11.88914699,77.11286262,31.87188337
0,9.760782001,61.12234637,26.98432732
0,6.095686027,65.35519036,21.40271153
0,11.36891302,16.68718803,19.2351057
0,2.354360082,68.70452006,13.5474406
0,2.354360082,17.40706019,8.178229857
0,8.846132431,44.34917153,23.20348402
0,12.1901866,67.15752479,30.7811775
0,8.278574712,17.80602668,16.69531343
1,12.48362455,17.08739619,20.16960837
0,2.354360082,40.69287178,10.15824072
1,12.76997601,86.29786682,34.19781656
0,1.918881261,42.71056578,10.96550623
1,11.04455392,77.9674363,31.14259131
0,1.417775541,47.24262293,9.642939845
0,7.980002464,67.87739906,25.07050851
0,10.36446345,34.06040988,22.70873252
0,12.57983865,64.41645104,31.35917909
0,4.797235578,54.85749619,17.78677825
0,3.732277839,44.86955824,14.09775753
0,11.15375786,83.3985365,32.02222175
0,12.67528347,71.00202635,32.54990452
0,7.510676277,54.60139153,22.43380111
0,12.95716928,74.47322696,33.40918823
0,12.76997601,46.39088863,28.77874494
0,0.812271281,40.61799626,6.774428688
0,4.291737357,69.09982494,17.95307312
0,7.826575027,55.25975909,23.120394
0,0.812271281,54.8209155,7.669362234
0,6.659184132,72.54240219,22.96821059
1,10.82273494,72.18440483,29.78808216
0,11.04455392,16.68718803,18.83012764
0,11.04455392,73.72282031,30.29144346
0,7.181531261,77.36218931,24.40343277
0,12.76997601,72.9002618,33.07820833
0,11.88914699,82.12318296,32.60827949
0,4.550327176,43.60494105,16.17635693
0,1.417775541,55.91751817,10.30730198
0,7.347857226,16.6471282,15.28263734
0,9.635448939,44.86955824,24.31958415
0,6.095686027,72.82870086,22.00759575
1,12.95716928,79.56779949,34.16682864
0,12.86393267,69.85400959,32.19983731
0,8.707660582,48.20402511,23.29039457
0,7.980002464,75.75827047,25.5770953
1,9.508451863,75.29442471,28.58530779
0,8.982489749,29.05933609,20.4308862
0,10.24661915,78.85684031,29.50332035
0,11.57992601,82.12318296,32.33664602
0,9.379727268,63.25961383,26.60667154
0,2.354360082,48.68416821,11.72111595
0,10.93422401,73.54406442,30.18632344
1,12.76997601,80.02965677,33.67915083
1,12.28881721,55.66179475,29.43030627
0,0.812271281,36.36953196,6.463913712
0,12.76997601,74.93746853,33.24596391
1,7.980002464,29.28975669,18.92820883
0,0.812271281,69.85400959,8.45123656
0,12.48362455,66.04052787,31.40378623
0,0.812271281,16.6471282,4.538069676
0,7.510676277,68.59667891,24.04407421
0,8.130622519,21.09313382,17.46481597
0,10.48095561,76.64966017,29.93655465
0,11.26186749,44.42354126,26.40735306
0,3.426487989,66.00447134,16.0490804
0,9.116820699,70.28468699,26.97468109
0,8.278574712,65.03036171,25.21636557
0,2.354360082,37.08643709,11.1810294
0,12.95716928,21.09313382,22.39939451
1,2.743799084,70.46407512,14.62305091
0,0.812271281,16.80732471,4.558972086
1,5.48039866,70.53582041,20.80798271
0,3.732277839,41.1419026,14.21145959
0,8.846132431,17.92558598,17.12361028
1,11.36891302,79.99413669,31.60149234
0,9.760782001,80.98823545,29.35111723
1,12.28881721,66.40100909,31.3633484
0,1.417775541,17.28723787,5.618751746
1,12.28881721,77.14848457,32.82337987
0,6.095686027,57.99649873,20.56010481
0,7.011477857,61.19489027,22.59203521
0,2.354360082,36.63378023,11.12727183
0,12.76997601,16.92739754,20.95665799
0,2.354360082,40.69287178,11.45623238
0,6.288664095,36.40729073,17.9707171
0,6.095686027,60.65064731,20.61916142
1,9.249207563,64.74151904,26.44498109
0,1.417775541,57.34061386,9.65732296
0,10.36446345,72.9002618,29.39432065
0,10.93422401,17.12737839,19.22532098
0,4.019769102,47.53859891,15.52403956
0,7.510676277,69.53086571,24.16244279
0,3.732277839,40.95485259,14.24982218
0,10.00669167,55.66179475,26.69470498
0,1.918881261,24.3030186,8.715673478
0,1.417775541,37.61400053,8.359283931
0,4.019769102,66.11263635,17.22118589
1,0.812271281,58.87011724,7.893680634
0,7.347857226,58.10575668,22.98184866
1,1.417775541,54.45500416,10.21656566
0,9.884510807,58.76097033,26.5701119
0,0.812271281,17.76616027,4.681317145
0,11.57992601,72.54240219,31.23954063
0,11.6839475,59.67004947,29.36382478
0,10.00669167,43.15793234,24.54784248
0,12.38662351,79.63886806,33.08032853
0,12.57983865,17.00741087,20.70617683
0,4.019769102,20.97502915,10.99629379
0,6.288664095,65.67989333,21.86624832
0,2.354360082,16.84735605,8.007991258
0,12.76997601,86.29786682,34.47624926
0,0.812271281,36.33177018,6.46104156
0,3.732277839,58.79735438,15.8284579
0,11.04455392,20.69925625,20.246376
1,10.82273494,21.01440292,20.15823675
0,4.550327176,17.80602668,12.33576139
0,11.78701308,84.14178798,32.70019583
0,5.896996055,44.27479217,18.39609792
0,1.918881261,35.12178038,9.459927054
0,12.76997601,83.36313069,33.97027245
0,0.812271281,16.6070612,4.532820301
1,9.884510807,65.75203255,27.59854237
0,5.692092909,16.72724072,13.01696325
0,11.47492333,42.7478601,26.21199077
0,9.116820699,16.88738032,16.64774655
0,12.95716928,85.20268755,34.50895619
1,4.550327176,65.71596371,18.22894617
1,10.71005189,73.07914019,30.03330761
1,2.743799084,40.43076083,11.85211905
0,0.812271281,58.32422472,7.864094089
0,5.692092909,16.80732471,13.38592506
1,1.417775541,58.03291983,9.887807821
0,5.896996055,54.23536578,19.38283768
0,5.692092909,16.52690563,12.75339292
0,5.48039866,47.20561586,18.14051492
0,4.291737357,16.88738032,11.15230082
0,10.24661915,80.31377312,29.91673245
0,12.1901866,83.15067115,32.91587733
0,0.812271281,61.63001355,8.040338118
0,7.347857226,42.89701227,20.60472319
0,12.86393267,76.75657239,33.54808201
0,3.732277839,36.52054898,14.5034079
0,12.95716928,82.7610517,34.21246921
0,10.59613826,33.11061043,23.38686815
0,7.980002464,44.163205,21.80667476
0,12.95716928,80.59781097,34.02988441
0,8.278574712,72.18440483,26.12779584
0,10.71005189,73.54406442,29.74987186
0,12.86393267,64.56094144,32.03286837
1,12.76997601,69.49495362,32.33758977
0,12.86393267,74.93746853,32.84179481
0,11.88914699,53.53938715,28.66799878
0,8.423987519,73.9015424,26.5333015
0,0.812271281,61.95619915,8.057359358
0,12.57983865,78.10979396,33.46921278
0,11.99037249,19.75162281,20.93838157
0,3.426487989,55.73486788,14.85775949
0,6.47636832,66.04052787,22.18706926
0,3.098700364,16.6070612,9.174415363
1,8.566979552,47.20561586,22.74251731
0,7.826575027,71.03787844,24.91904279
0,7.670188277,16.92739754,14.83103825
0,3.426487989,35.57589616,12.50314187
0,7.510676277,62.60817045,23.44703235
1,2.743799084,69.31537144,15.1522665
1,8.130622519,69.81811048,24.99761037
0,12.09071189,69.78220993,31.57702344
0,0.812271281,40.73030556,6.782318802
0,11.04455392,65.57167293,29.23279511
0,5.261241353,69.20760473,19.90071617
0,6.659184132,76.0079417,22.99633865
0,5.896996055,17.00741087,12.96424845
0,5.692092909,17.44698728,12.68157437
0,8.846132431,49.16394485,23.47125453
1,8.423987519,61.88372503,25.1910509
0,7.826575027,16.68718803,15.53674159
0,0.812271281,17.3271855,4.625880276
0,11.6839475,41.44104634,26.09316299
0,12.95716928,19.6725012,21.7515063
0,8.982489749,51.59422533,24.71836594
0,9.508451863,51.37366345,24.96974408
0,9.508451863,63.11489394,26.79419126
0,4.019769102,57.08539038,16.44743618
0,12.09071189,58.25140912,29.64977761
0,1.918881261,62.60817045,11.76912614
0,9.508451863,47.83443232,24.57221872
0,3.732277839,58.61541659,16.50031835
1,8.707660582,69.56677636,26.39998298
0,2.743799084,32.61589162,11.61499546
1,4.019769102,76.22189468,18.30624643
0,4.019769102,54.27197697,16.46761055
0,8.278574712,47.3906288,22.52778982
0,10.71005189,16.92739754,18.45010339
0,1.417775541,66.76133794,10.82305443
0,0.812271281,36.897882,6.503880952
0,3.732277839,55.04037125,15.60482494
0,4.019769102,33.18667054,13.59949306
1,1.417775541,55.11350806,9.245010521
0,1.918881261,44.163205,10.47394862
0,7.347857226,73.54406442,24.24156505
1,0.812271281,37.38797209,6.540594477
0,10.12737771,63.18725711,27.36692362
1,10.82273494,65.2830171,28.64372443
0,11.26186749,17.04740702,19.27142009
0,9.249207563,52.14531105,24.7878825
0,1.417775541,37.04873198,8.109864647
0,9.249207563,16.72724072,16.95096208
0,8.707660582,40.01860699,22.18592418
0,12.76997601,77.86065474,33.3625951
0,5.033832265,44.0143882,17.13727209
0,9.379727268,58.79735438,26.123126
0,11.88914699,79.42564748,32.46699634
0,4.797235578,76.72093628,19.67749639
0,9.635448939,76.36450395,28.79074189
0,6.659184132,57.66862876,21.48911853
1,11.26186749,40.20599001,25.40602405
0,12.67528347,47.7974609,28.46187034
1,7.510676277,80.704305,25.31561482
1,12.67528347,67.51753668,31.92740822
1,6.095686027,38.93043984,17.60857644
0,10.36446345,43.34422922,24.83337859
0,12.95716928,66.07658288,32.0374815
1,8.566979552,40.16851881,22.24925374
0,1.417775541,20.54154776,5.944663904
0,12.95716928,70.14115078,32.79234789
1,9.116820699,56.61116828,24.93980945
1,11.99037249,73.83005761,31.87293905
0,12.86393267,16.92739754,20.7147835
0,7.011477857,44.12600444,20.27124929
0,5.692092909,17.12737839,12.76195025
0,4.019769102,54.60139153,16.46207834
0,5.896996055,21.13249097,14.22260375
0,2.354360082,17.80602668,8.274223128
1,0.812271281,39.83115631,6.718712993
0,7.181531261,61.99243373,22.89918417
1,0.812271281,55.88099183,7.729200218
1,12.95716928,86.40379404,34.36112442
0,12.95716928,20.65983763,22.24868521
0,4.550327176,16.80732471,11.48603077
0,4.019769102,17.24728336,10.75807618
1,1.417775541,40.28092436,9.220644485
1,11.78701308,76.97036199,31.88748299
1,7.980002464,73.68707184,25.41076689
0,10.59613826,58.21499867,27.76454648
1,8.130622519,79.53226335,26.38104226
0,11.04455392,16.2862649,18.72962712
0,9.379727268,21.01440292,18.80978772
0,4.019769102,16.2862649,10.30502577
0,9.379727268,63.62130099,26.62111506
1,3.732277839,54.74774844,15.79497202
0,10.82273494,69.56677636,29.42965639
0,12.86393267,21.28986447,22.60843482
1,12.86393267,20.73866922,22.30931255
1,12.76997601,16.68718803,21.08003235
1,0.812271281,21.21118871,5.086720299
0,9.249207563,47.61257059,23.78760808
0,7.826575027,69.38720866,24.5278525
0,8.423987519,16.56698702,16.36574422
1,10.59613826,40.01860699,24.42323236
0,9.116820699,20.30481393,17.94503927
0,4.291737357,43.34422922,15.88289538
0,12.48362455,83.64634429,33.70970788
0,3.426487989,29.17456375,12.05497399
0,10.82273494,67.6974865,29.28209792
0,4.019769102,36.52054898,14.26532188
0,4.019769102,68.30903785,17.45829159
0,2.354360082,40.76773668,11.22950235
0,12.86393267,75.9009476,33.26228708
0,10.71005189,65.42735741,28.58400613
1,7.181531261,74.15169669,24.01002702
0,6.837452733,47.42762468,20.69098033
0,10.00669167,84.77845234,30.0798026
0,8.566979552,20.42320664,17.79334478
0,0.812271281,58.68819696,7.883842656
0,11.15375786,55.0769406,27.75104451
0,9.760782001,77.86065474,28.89463155
0,0.812271281,37.01102393,6.512387038
0,0.812271281,17.44698728,4.641104165
0,8.130622519,55.25975909,23.29951343
0,0.812271281,25.35272592,5.517717136
0,5.692092909,65.78809985,20.79879887
0,0.812271281,17.12737839,4.600328731
0,4.019769102,33.11061043,13.2112899
1,10.24661915,77.32657505,29.65979022
0,0.812271281,54.30858623,7.640146996
0,12.86393267,43.53046427,27.88541583
0,9.884510807,58.87011724,26.47979026
0,10.71005189,35.99177795,23.77237823
0,5.033832265,58.61541659,18.78162464
0,6.288664095,76.61402018,22.75685569
0,9.635448939,75.22304406,28.32965665
1,0.812271281,55.80793357,7.725102387
0,7.181531261,43.2697179,20.05860589
0,9.508451863,50.49067789,25.10759435
0,1.918881261,54.34519358,11.81416984
0,9.116820699,51.04268281,24.27053513
0,12.48362455,82.83190224,33.47829476
0,8.423987519,75.79394171,26.30319241
0,3.098700364,39.53109361,12.3885642
0,8.423987519,69.17167959,25.82633977
0,11.6839475,64.5970601,30.13920852
0,8.130622519,55.15007364,23.80585146
0,6.47636832,16.56698702,13.78297317
0,7.670188277,20.62041335,17.27283014
1,6.47636832,61.63001355,21.33144057
0,4.019769102,17.12737839,10.99629379
0,12.57983865,57.1583204,30.50665826
0,12.67528347,48.64724718,28.4706755
0,7.510676277,65.35519036,24.0666529
0,12.67528347,16.96740771,20.61045564
0,4.550327176,17.36712626,11.75374142
0,0.812271281,40.73030556,6.782318802
0,4.291737357,17.40706019,11.93798405
0,11.26186749,59.16109887,28.8767011
0,10.00669167,51.59422533,25.48997696
1,10.24661915,62.53575538,27.50959284
0,12.67528347,47.42762468,28.49099155
1,4.550327176,61.15861916,18.02403582
0,4.550327176,78.03861767,19.57952767
0,7.980002464,39.38099649,20.45777871
0,11.47492333,76.36450395,31.05840985
0,7.826575027,15.6432525,15.45373828
0,9.760782001,43.56770389,24.59152837
0,1.417775541,17.56672777,6.085227619
0,7.011477857,33.11061043,18.47591432
0,6.095686027,17.40706019,13.5698046
0,11.99037249,20.85687439,21.14137651
0,0.812271281,55.55217109,7.710726507
0,5.692092909,68.77640683,21.02151695
0,1.918881261,74.18742764,12.70105543
0,12.48362455,68.59667891,31.69642723
0,11.99037249,17.08739619,19.86716018
0,11.47492333,79.81651782,31.72424395
0,1.417775541,54.8209155,10.04782745
0,7.011477857,60.17866275,22.28159985
0,7.347857226,28.82877595,17.83229538
1,12.95716928,82.37128886,34.27203608
0,1.417775541,65.17474556,9.734998635
0,3.732277839,17.20732196,9.908882803
0,2.743799084,40.61799626,12.06144489
0,8.846132431,39.56861102,22.0607956
0,7.181531261,20.69925625,15.96543592
0,1.417775541,56.1731508,9.778444569
0,12.95716928,80.10069323,34.22035223
0,9.635448939,81.23661082,28.91204713
0,2.354360082,39.68114682,11.54779456
0,7.510676277,58.97924842,23.20911042
0,3.426487989,72.50660867,16.5854994
0,0.812271281,54.19875268,7.633858277
0,2.354360082,46.50205258,11.6395396
0,10.48095561,61.44874133,27.8711025
1,1.417775541,72.22021079,11.12341033
1,4.797235578,61.66626302,18.4546116
0,11.78701308,83.32772371,32.68044061
0,11.26186749,47.02054678,26.51496861
0,0.812271281,24.26407534,5.409471812
0,0.812271281,17.08739619,4.595191331
0,2.354360082,59.37926207,13.07729829
0,0.812271281,20.58098339,5.016141499
0,9.760782001,52.4023296,25.45820652
0,0.812271281,39.83115631,6.718712993
0,3.426487989,68.99203204,16.29077708
0,1.918881261,57.59574911,11.77168595
0,12.95716928,64.16353208,31.72119029
0,5.48039866,39.4185249,17.18274312
0,2.354360082,62.4995454,12.92006226
0,4.550327176,21.17184259,11.98328
0,2.743799084,21.36851833,9.752937304
1,0.812271281,44.49790137,7.038514712
0,12.95716928,84.35405113,34.84103465
0,11.26186749,60.61435097,28.88089395
0,9.508451863,21.95773309,19.21851887
0,11.47492333,16.96740771,19.42325668
0,0.812271281,61.55750965,8.036545936
0,0.812271281,73.04336724,8.601273834
0,0.812271281,21.17184259,5.082356525
1,10.93422401,62.86157193,28.51046381
1,9.635448939,75.47285324,28.72647606
0,9.884510807,44.90671081,24.4014806
0,10.36446345,16.48681701,18.12703442
0,1.918881261,40.46821326,9.816445638
1,12.38662351,61.81124431,30.4924447
0,11.26186749,44.08880145,26.37808732
0,7.980002464,16.32638992,15.40583421
0,4.797235578,65.17474556,18.5898134
0,12.38662351,80.31377312,33.18419026
1,8.846132431,77.61145327,27.26606253
1,4.291737357,69.31537144,18.27492906
0,7.670188277,59.16109887,22.90024195
0,11.57992601,73.25798443,31.56496371
0,11.15375786,83.54014798,32.00918004
0,4.019769102,16.92739754,10.76430109
0,1.417775541,16.48681701,5.341907919
0,3.098700364,54.30858623,14.467119
1,7.510676277,70.35644652,24.28255484
0,4.019769102,17.24728336,10.91444459
0,3.732277839,43.7166378,14.58219637
0,4.797235578,63.29578977,18.26076291
0,5.48039866,39.49357345,16.66696565
0,9.884510807,62.39090565,27.45728751
0,9.760782001,76.82784075,28.79585142
0,8.278574712,51.48395354,23.12761918
0,12.38662351,70.14115078,31.73751841
1,6.095686027,66.18473871,21.26784713
0,0.812271281,17.04740702,4.590044812
0,11.88914699,72.39921982,31.28419897
0,4.291737357,62.1373556,17.51748298
1,0.812271281,56.1731508,7.745549322
1,6.095686027,57.55930661,20.62305318
0,7.181531261,79.92309284,24.84558038
0,1.918881261,16.48681701,6.984203437
0,10.71005189,17.16735364,18.72150698
0,0.812271281,36.06735304,6.440870824
0,1.417775541,43.49322219,8.338181004
0,5.896996055,16.76728627,13.5018311
0,12.67528347,80.17172477,33.66453058
0,12.95716928,68.52477747,32.29147918
0,1.918881261,58.06933914,11.3786869
1,10.71005189,58.72458452,27.97947528
0,11.04455392,17.24728336,19.05875405
0,11.57992601,83.07984188,32.42475625
0,10.24661915,25.50795462,21.19736568
1,12.95716928,85.7680779,34.6253367
1,0.812271281,58.03291983,7.848224912
0,3.098700364,72.36342078,15.30567938
0,12.95716928,61.41248189,31.48028383
0,2.354360082,44.12600444,11.87308645
0,10.93422401,16.52690563,18.96512889
0,0,21.28986447,4.610576329
0,1.417775541,17.40706019,5.825745509
0,12.28881721,16.52690563,20.44025003
1,9.884510807,77.32657505,29.11627211
0,2.354360082,76.75657239,14.30664863
1,7.347857226,68.77640683,23.73701416
0,10.82273494,61.26742749,28.24788392
0,4.797235578,58.43343489,17.71780575
0,11.47492333,55.04037125,28.17007103
0,7.181531261,16.96740771,15.44271441
0,12.1901866,46.39088863,27.83888157
0,2.354360082,80.6333102,14.5616692
0,7.510676277,76.97036199,25.00918628
0,5.48039866,17.08739619,12.59049649
1,12.1901866,21.5257607,22.21108183
1,8.982489749,74.1159644,27.12900029
0,7.670188277,73.04336724,24.6135915
1,0.812271281,55.58871418,7.712783402
0,8.846132431,66.54515886,26.35392351
0,2.354360082,57.81436658,12.53958186
0,3.732277839,36.74698457,14.2131325
0,4.291737357,17.04740702,11.15901856
0,1.417775541,39.56861102,8.880214769
0,11.57992601,83.32772371,32.06029832
0,10.82273494,64.5970601,28.53040483
0,10.24661915,16.44672115,17.96013573
0,0.812271281,16.76728627,4.553760666
0,10.24661915,57.01245311,26.69219665
0,10.71005189,83.46934459,30.91023358
0,11.04455392,51.30012652,26.96199967
0,11.88914699,86.61561805,33.44637974
0,2.743799084,17.56672777,8.55296634
0,10.36446345,67.26554411,28.62947328
0,11.15375786,72.86448201,30.43669295
0,6.288664095,21.28986447,15.735856
0,7.510676277,80.49130595,25.32941993
0,12.76997601,21.32919413,22.36672546
0,5.896996055,78.43002469,22.2175503
0,8.130622519,76.75657239,26.03730089
0,0.812271281,20.22585665,4.975710283
0,6.288664095,21.48645825,14.98971643
0,7.510676277,57.52286231,22.81772011
0,6.659184132,57.92365121,21.51800431
0,10.71005189,75.36580007,29.98034448
0,12.57983865,43.45597765,27.768324
0,1.918881261,77.71826154,12.79321721
0,4.019769102,78.82127925,18.61280292
0,10.82273494,28.17475345,22.36653844
0,4.019769102,35.46240918,14.14529539
1,9.635448939,85.09664426,29.39255097
0,6.837452733,77.07723939,24.47568421
